model,lr,hidden_size,batch_size,pooling_style,num_layers,acc,time
bert,0.001,64,64,max,4,0.8603002502085071,212.7772883365029
bert,0.001,64,128,avg,1,0.8711426188490409,234.16218004728617
bert,0.001,64,128,avg,2,0.8790658882402002,203.74875319631477
bert,0.001,64,128,avg,3,0.8694745621351125,210.7080660368267
bert,0.001,64,128,avg,4,0.8761467889908257,224.04946778949937
bert,0.001,64,128,max,1,0.8807339449541285,242.89833871941818
bert,0.001,64,128,max,2,0.8623853211009175,262.0546441329153
bert,0.001,64,128,max,3,0.8669724770642202,253.23190187153062
bert,0.001,64,128,max,4,0.8794829024186822,225.24532518888773
bert,0.001,128,64,avg,1,0.8703085904920768,231.33190054642526
bert,0.001,128,64,avg,2,0.8728106755629691,243.68951195164732
bert,0.001,128,64,avg,3,0.878231859883236,242.644234707481
bert,0.001,128,64,avg,4,0.8769808173477899,225.7823944091797
bert,0.001,128,64,max,1,0.8519599666388658,239.02340939170435
bert,0.001,128,64,max,2,0.8840700583819849,233.28065872192383
bert,0.001,128,64,max,3,0.8648874061718098,201.94869292409797
bert,0.001,128,64,max,4,0.8703085904920768,252.0366718894557
bert,0.001,128,128,avg,1,0.8790658882402002,238.44242095947266
bert,0.001,128,128,avg,2,0.8740617180984154,311.6206118935033
bert,0.001,128,128,avg,3,0.877814845704754,208.4192476774517
bert,0.001,128,128,avg,4,0.8673894912427023,207.3250318828382
bert,0.001,128,128,max,1,0.8757297748123436,259.69430019980985
bert,0.001,128,128,max,2,0.8786488740617181,223.85622325696443
bert,0.001,128,128,max,3,0.8732276897414513,247.08697670384458
bert,0.001,128,128,max,4,0.8773978315262719,232.96255814401727
bert,0.0001,64,64,avg,1,0.890325271059216,287.87851333618164
bert,0.0001,64,64,avg,2,0.8840700583819849,278.94471821032073
bert,0.0001,64,64,avg,3,0.8869891576313594,218.76535917583266
bert,0.0001,64,64,avg,4,0.878231859883236,247.47346576891448
bert,0.0001,64,64,max,1,0.8932443703085905,227.48896950169615
bert,0.0001,64,64,max,2,0.8940783986655546,213.27545768336245
bert,0.0001,64,64,max,3,0.8940783986655546,228.73062836496453
bert,0.0001,64,64,max,4,0.8969974979149291,285.74529447053607
bert,0.0001,64,128,avg,1,0.8832360300250208,225.95054224917763
bert,0.0001,64,128,avg,2,0.8740617180984154,210.73190789473685
bert,0.0001,64,128,avg,3,0.8757297748123436,214.31446075439453
bert,0.0001,64,128,avg,4,0.878231859883236,245.44314334267065
bert,0.0001,64,128,max,1,0.8953294412010009,285.63800610994036
bert,0.0001,64,128,max,2,0.8974145120934112,221.70920121042352
bert,0.0001,64,128,max,3,0.8974145120934112,245.02151890804893
bert,0.0001,64,128,max,4,0.8915763135946623,221.29259611430922
bert,0.0001,128,64,avg,1,0.878231859883236,236.82744879471628
bert,0.0001,128,64,avg,2,0.8857381150959133,258.5442442643015
bert,0.0001,128,64,avg,3,0.8707256046705588,243.6769636053788
bert,0.0001,128,64,avg,4,0.8874061718098415,271.4408071417558
bert,0.0001,128,64,max,1,0.8940783986655546,264.4093413101999
bert,0.0001,128,64,max,2,0.8940783986655546,265.4558733889931
bert,0.0001,128,64,max,3,0.8986655546288573,221.70167220266242
bert,0.0001,128,64,max,4,0.9020016680567139,263.3257916099147
bert,0.0001,128,128,avg,1,0.8807339449541285,254.97988650673315
bert,0.0001,128,128,avg,2,0.8853211009174312,200.59660861366675
bert,0.0001,128,128,avg,3,0.8861551292743953,226.7950459530479
bert,0.0001,128,128,avg,4,0.8824020016680567,337.9282198454204
bert,0.0001,128,128,max,1,0.8999165971643036,275.82143482409026
bert,0.0001,128,128,max,2,0.8936613844870726,231.2233573512027
bert,0.0001,128,128,max,3,0.8999165971643036,245.3051115337171
bert,0.0001,128,128,max,4,0.896580483736447,255.76541298314146
bert_lstm,0.001,64,64,avg,1,0.8728106755629691,295.00471918206466
bert_lstm,0.001,64,64,avg,2,0.8586321934945789,307.86489185534026
bert_lstm,0.001,64,64,avg,3,0.8673894912427023,303.05511073062297
bert_lstm,0.001,64,64,avg,4,0.8728106755629691,298.02134162501284
bert_lstm,0.001,64,64,max,1,0.8732276897414513,329.4844376413446
bert_lstm,0.001,64,64,max,2,0.8653044203502919,339.76655257375614
bert_lstm,0.001,64,64,max,3,0.8648874061718098,347.70777350977846
bert_lstm,0.001,64,64,max,4,0.8811509591326105,342.446251919395
bert_lstm,0.001,64,128,avg,1,0.872393661384487,373.9532671476665
bert_lstm,0.001,64,128,avg,2,0.8640533778148457,303.0049173455489
bert_lstm,0.001,64,128,avg,3,0.8740617180984154,347.92548731753703
bert_lstm,0.001,64,128,avg,4,0.8698915763135947,321.725795143529
bert_lstm,0.001,64,128,max,1,0.8636363636363636,378.53843287417766
bert_lstm,0.001,64,128,max,2,0.8844870725604671,458.98839047080594
bert_lstm,0.001,64,128,max,3,0.8586321934945789,396.59173865067334
bert_lstm,0.001,64,128,max,4,0.8769808173477899,383.57784873560854
bert_lstm,0.001,128,64,avg,1,0.8611342785654712,385.9024298818488
bert_lstm,0.001,128,64,avg,2,0.8790658882402002,312.22355993170487
bert_lstm,0.001,128,64,avg,3,0.8753127606338615,483.89121105796414
bert_lstm,0.001,128,64,avg,4,0.8698915763135947,302.7263440583882
bert_lstm,0.001,128,64,max,1,0.8794829024186822,367.43440126117906
bert_lstm,0.001,128,64,max,2,0.8769808173477899,329.34954291895815
bert_lstm,0.001,128,64,max,3,0.8798999165971643,302.65168139809055
bert_lstm,0.001,128,64,max,4,0.8790658882402002,340.4209488316586
bert_lstm,0.001,128,128,avg,1,0.8794829024186822,382.7408740394994
bert_lstm,0.001,128,128,avg,2,0.8690575479566305,312.61193124871505
bert_lstm,0.001,128,128,avg,3,0.8773978315262719,320.5638182790656
bert_lstm,0.001,128,128,avg,4,0.8615512927439533,327.8920524998715
bert_lstm,0.001,128,128,max,1,0.8648874061718098,398.0373081408049
bert_lstm,0.001,128,128,max,2,0.8728106755629691,427.71038256193464
bert_lstm,0.001,128,128,max,3,0.8761467889908257,320.9402686671207
bert_lstm,0.001,128,128,max,4,0.877814845704754,319.47587665758635
bert_lstm,0.0001,64,64,avg,1,0.8828190158465388,314.2036889728747
bert_lstm,0.0001,64,64,avg,2,0.878231859883236,342.51338557193156
bert_lstm,0.0001,64,64,avg,3,0.8765638031693077,291.3299359773335
bert_lstm,0.0001,64,64,avg,4,0.8819849874895747,304.3482178135922
bert_lstm,0.0001,64,64,max,1,0.8857381150959133,299.2987632751465
bert_lstm,0.0001,64,64,max,2,0.8803169307756463,309.4754720989026
bert_lstm,0.0001,64,64,max,3,0.8786488740617181,340.9159810919511
bert_lstm,0.0001,64,64,max,4,0.8857381150959133,318.0296797501413
bert_lstm,0.0001,64,128,avg,1,0.872393661384487,321.34808992084703
bert_lstm,0.0001,64,128,avg,2,0.8803169307756463,433.04593939530224
bert_lstm,0.0001,64,128,avg,3,0.8736447039199333,313.49533482601765
bert_lstm,0.0001,64,128,avg,4,0.8707256046705588,290.4126518651059
bert_lstm,0.0001,64,128,max,1,0.8794829024186822,304.12548466732625
bert_lstm,0.0001,64,128,max,2,0.8753127606338615,310.9078658254523
bert_lstm,0.0001,64,128,max,3,0.8824020016680567,308.5023478457802
bert_lstm,0.0001,64,128,max,4,0.8844870725604671,297.12099778024776
bert_lstm,0.0001,128,64,avg,1,0.8769808173477899,332.7683398598119
bert_lstm,0.0001,128,64,avg,2,0.8815679733110926,299.54031894081515
bert_lstm,0.0001,128,64,avg,3,0.8690575479566305,381.84241244667453
bert_lstm,0.0001,128,64,avg,4,0.871976647206005,345.92214383577044
bert_lstm,0.0001,128,64,max,1,0.890325271059216,300.6357895700555
bert_lstm,0.0001,128,64,max,2,0.8769808173477899,271.0662390056409
bert_lstm,0.0001,128,64,max,3,0.8761467889908257,296.63725903159695
bert_lstm,0.0001,128,64,max,4,0.8832360300250208,284.3568199559262
bert_lstm,0.0001,128,128,avg,1,0.8748957464553795,330.2373384174548
bert_lstm,0.0001,128,128,avg,2,0.8819849874895747,296.7357635498047
bert_lstm,0.0001,128,128,avg,3,0.8736447039199333,305.64508940044203
bert_lstm,0.0001,128,128,avg,4,0.8694745621351125,312.3057515997636
bert_lstm,0.0001,128,128,max,1,0.8911592994161801,298.1625105205335
bert_lstm,0.0001,128,128,max,2,0.8740617180984154,289.7425701743678
bert_lstm,0.0001,128,128,max,3,0.8878231859883235,318.28629343133224
bert_lstm,0.0001,128,128,max,4,0.8824020016680567,310.82253707082646
bert_cnn,0.001,64,64,avg,1,0.8636363636363636,205.7263725682309
bert_cnn,0.001,64,64,avg,2,0.8815679733110926,209.7882722553454
bert_cnn,0.001,64,64,avg,3,0.8711426188490409,210.11578409295333
bert_cnn,0.001,64,64,avg,4,0.859466221851543,209.54295208579614
bert_cnn,0.001,64,64,max,1,0.8640533778148457,224.00617599487305
bert_cnn,0.001,64,64,max,2,0.8715596330275229,211.39257832577354
bert_cnn,0.001,64,64,max,3,0.8828190158465388,196.50145580894068
bert_cnn,0.001,64,64,max,4,0.890325271059216,200.7377775091874
bert_cnn,0.001,64,128,avg,1,0.8682235195996664,231.46303076493112
bert_cnn,0.001,64,128,avg,2,0.8707256046705588,226.57795956260279
bert_cnn,0.001,64,128,avg,3,0.8548790658882403,223.92649399606805
bert_cnn,0.001,64,128,avg,4,0.8669724770642202,227.18529952199836
bert_cnn,0.001,64,128,max,1,0.8886572143452878,235.5111272711503
bert_cnn,0.001,64,128,max,2,0.8811509591326105,231.72529120194284
bert_cnn,0.001,64,128,max,3,0.8648874061718098,213.4611732081363
bert_cnn,0.001,64,128,max,4,0.8311092577147623,213.34823809171976
bert_cnn,0.001,128,64,avg,1,0.8669724770642202,203.26062252646997
bert_cnn,0.001,128,64,avg,2,0.8665554628857381,219.73095442119399
bert_cnn,0.001,128,64,avg,3,0.8744787322768974,205.51305068166633
bert_cnn,0.001,128,64,avg,4,0.8657214345287739,216.02981968929893
bert_cnn,0.001,128,64,max,1,0.8661384487072561,191.59693466989617
bert_cnn,0.001,128,64,max,2,0.8753127606338615,199.89578347457083
bert_cnn,0.001,128,64,max,3,0.8698915763135947,191.3553790042275
bert_cnn,0.001,128,64,max,4,0.8377814845704754,217.22944159256784
bert_cnn,0.001,128,128,avg,1,0.8711426188490409,213.40721531918174
bert_cnn,0.001,128,128,avg,2,0.872393661384487,215.777597929302
bert_cnn,0.001,128,128,avg,3,0.8703085904920768,223.98672605815688
bert_cnn,0.001,128,128,avg,4,0.8694745621351125,226.6708173249897
bert_cnn,0.001,128,128,max,1,0.8728106755629691,219.15435791015625
bert_cnn,0.001,128,128,max,2,0.871976647206005,228.1665802001953
bert_cnn,0.001,128,128,max,3,0.8673894912427023,236.84125197561164
bert_cnn,0.001,128,128,max,4,0.8740617180984154,235.5563013177169
bert_cnn,0.0001,64,64,avg,1,0.8803169307756463,201.60926015753495
bert_cnn,0.0001,64,64,avg,2,0.8824020016680567,225.47056800440737
bert_cnn,0.0001,64,64,avg,3,0.8740617180984154,218.8833136307566
bert_cnn,0.0001,64,64,avg,4,0.8753127606338615,211.72950142308287
bert_cnn,0.0001,64,64,max,1,0.8936613844870726,213.48250539679276
bert_cnn,0.0001,64,64,max,2,0.896580483736447,210.4790587174265
bert_cnn,0.0001,64,64,max,3,0.896163469557965,201.63184718081826
bert_cnn,0.0001,64,64,max,4,0.890325271059216,208.55790690371865
bert_cnn,0.0001,64,128,avg,1,0.8715596330275229,220.94626175729852
bert_cnn,0.0001,64,128,avg,2,0.8694745621351125,234.4922015541478
bert_cnn,0.0001,64,128,avg,3,0.8678065054211843,224.0670354742753
bert_cnn,0.0001,64,128,avg,4,0.8707256046705588,206.7390241120991
bert_cnn,0.0001,64,128,max,1,0.8878231859883235,218.59846617046156
bert_cnn,0.0001,64,128,max,2,0.890325271059216,216.4602279663086
bert_cnn,0.0001,64,128,max,3,0.890325271059216,212.37950575979133
bert_cnn,0.0001,64,128,max,4,0.8932443703085905,229.7815523649517
bert_cnn,0.0001,128,64,avg,1,0.8849040867389492,212.05073908755654
bert_cnn,0.0001,128,64,avg,2,0.8728106755629691,217.3379847877904
bert_cnn,0.0001,128,64,avg,3,0.8665554628857381,217.39194267674497
bert_cnn,0.0001,128,64,avg,4,0.8669724770642202,215.069243782445
bert_cnn,0.0001,128,64,max,1,0.8936613844870726,213.2691835102282
bert_cnn,0.0001,128,64,max,2,0.8957464553794829,191.0015156394557
bert_cnn,0.0001,128,64,max,3,0.8869891576313594,221.75374783967672
bert_cnn,0.0001,128,64,max,4,0.8857381150959133,201.61176982678865
bert_cnn,0.0001,128,128,avg,1,0.8636363636363636,216.6722950182463
bert_cnn,0.0001,128,128,avg,2,0.8682235195996664,215.99091981586656
bert_cnn,0.0001,128,128,avg,3,0.8707256046705588,233.80204250938013
bert_cnn,0.0001,128,128,avg,4,0.8757297748123436,229.05751278525904
bert_cnn,0.0001,128,128,max,1,0.8878231859883235,240.06617696661698
bert_cnn,0.0001,128,128,max,2,0.8928273561301084,232.64508498342414
bert_cnn,0.0001,128,128,max,3,0.8899082568807339,225.6882818121659
bert_cnn,0.0001,128,128,max,4,0.8894912427022519,221.23863822535463
bert_mid_layer,0.001,64,64,avg,1,0.8765638031693077,204.8191271330181
bert_mid_layer,0.001,64,64,avg,2,0.8623853211009175,201.31437402022513
bert_mid_layer,0.001,64,64,avg,3,0.8753127606338615,195.18136978149414
bert_mid_layer,0.001,64,64,avg,4,0.8657214345287739,187.3261050174111
bert_mid_layer,0.001,64,64,max,1,0.8773978315262719,179.12952523482474
bert_mid_layer,0.001,64,64,max,2,0.8811509591326105,199.8330417432283
bert_mid_layer,0.001,64,64,max,3,0.8690575479566305,213.34196391858552
bert_mid_layer,0.001,64,64,max,4,0.8632193494578816,182.6436896073191
bert_mid_layer,0.001,64,128,avg,1,0.8632193494578816,210.21617086310135
bert_mid_layer,0.001,64,128,avg,2,0.8682235195996664,204.48910562615646
bert_mid_layer,0.001,64,128,avg,3,0.8748957464553795,201.1688132035105
bert_mid_layer,0.001,64,128,avg,4,0.8628023352793995,189.34952585320724
bert_mid_layer,0.001,64,128,max,1,0.8678065054211843,204.57192471152857
bert_mid_layer,0.001,64,128,max,2,0.8761467889908257,200.48743800113076
bert_mid_layer,0.001,64,128,max,3,0.8669724770642202,218.74779149105674
bert_mid_layer,0.001,64,128,max,4,0.8502919099249374,197.53481212415193
bert_mid_layer,0.001,128,64,avg,1,0.872393661384487,209.9432443317614
bert_mid_layer,0.001,128,64,avg,2,0.8694745621351125,188.10159281680458
bert_mid_layer,0.001,128,64,avg,3,0.8465387823185988,222.71055924265008
bert_mid_layer,0.001,128,64,avg,4,0.8707256046705588,195.30873549611945
bert_mid_layer,0.001,128,64,max,1,0.8836530442035029,223.67740932263825
bert_mid_layer,0.001,128,64,max,2,0.8728106755629691,210.28895127145867
bert_mid_layer,0.001,128,64,max,3,0.8794829024186822,200.9523542303788
bert_mid_layer,0.001,128,64,max,4,0.8715596330275229,199.21817277607164
bert_mid_layer,0.001,128,128,avg,1,0.8732276897414513,210.0003393072831
bert_mid_layer,0.001,128,128,avg,2,0.8653044203502919,201.75105647036904
bert_mid_layer,0.001,128,128,avg,3,0.8753127606338615,233.2574442813271
bert_mid_layer,0.001,128,128,avg,4,0.8773978315262719,193.157948945698
bert_mid_layer,0.001,128,128,max,1,0.8765638031693077,217.50299554122122
bert_mid_layer,0.001,128,128,max,2,0.8673894912427023,217.10270329525596
bert_mid_layer,0.001,128,128,max,3,0.8678065054211843,204.17414213481703
bert_mid_layer,0.001,128,128,max,4,0.8644703919933278,200.25780326441713
bert_mid_layer,0.0001,64,64,avg,1,0.8644703919933278,188.04638009322318
bert_mid_layer,0.0001,64,64,avg,2,0.8832360300250208,209.44068306370787
bert_mid_layer,0.0001,64,64,avg,3,0.8619683069224353,194.6116748609041
bert_mid_layer,0.0001,64,64,avg,4,0.8653044203502919,191.81402106034128
bert_mid_layer,0.0001,64,64,max,1,0.8840700583819849,196.23668570267526
bert_mid_layer,0.0001,64,64,max,2,0.8853211009174312,194.6913568597091
bert_mid_layer,0.0001,64,64,max,3,0.8878231859883235,184.53974472848992
bert_mid_layer,0.0001,64,64,max,4,0.8915763135946623,208.96196365356445
bert_mid_layer,0.0001,64,128,avg,1,0.8557130942452044,197.31898056833367
bert_mid_layer,0.0001,64,128,avg,2,0.8773978315262719,204.51671198794716
bert_mid_layer,0.0001,64,128,avg,3,0.8748957464553795,211.19368703741776
bert_mid_layer,0.0001,64,128,avg,4,0.8728106755629691,198.06937167519018
bert_mid_layer,0.0001,64,128,max,1,0.896580483736447,221.32898631848786
bert_mid_layer,0.0001,64,128,max,2,0.8940783986655546,216.39497656571237
bert_mid_layer,0.0001,64,128,max,3,0.8899082568807339,248.90648691277755
bert_mid_layer,0.0001,64,128,max,4,0.8794829024186822,218.7942203722502
bert_mid_layer,0.0001,128,64,avg,1,0.8715596330275229,200.12290854203073
bert_mid_layer,0.0001,128,64,avg,2,0.8698915763135947,214.89293951737253
bert_mid_layer,0.0001,128,64,avg,3,0.8657214345287739,208.6639404296875
bert_mid_layer,0.0001,128,64,avg,4,0.8661384487072561,200.26470485486482
bert_mid_layer,0.0001,128,64,max,1,0.8894912427022519,224.9096569262053
bert_mid_layer,0.0001,128,64,max,2,0.890325271059216,193.61094424599096
bert_mid_layer,0.0001,128,64,max,3,0.8861551292743953,192.30591623406661
bert_mid_layer,0.0001,128,64,max,4,0.8807339449541285,179.2430877685547
bert_mid_layer,0.0001,128,128,avg,1,0.8715596330275229,201.81003369783102
bert_mid_layer,0.0001,128,128,avg,2,0.8844870725604671,200.56147324411492
bert_mid_layer,0.0001,128,128,avg,3,0.8769808173477899,197.57245716295745
bert_mid_layer,0.0001,128,128,avg,4,0.8698915763135947,224.23267364501953
bert_mid_layer,0.0001,128,128,max,1,0.8853211009174312,211.29281897293893
bert_mid_layer,0.0001,128,128,max,2,0.8953294412010009,200.09091025904604
bert_mid_layer,0.0001,128,128,max,3,0.8911592994161801,221.1382514552066
bert_mid_layer,0.0001,128,128,max,4,0.8899082568807339,208.97388458251953
